No,Unit,Time,dir,CMD,q,w,Resp,Errorcode
66192,BRM800,2024042412:01:23.721,Send,37,,,,
66193,BRM800,2024042412:01:35.491,Recv,37,,,4F,
66194,BRM800,2024042412:01:36.850,Send,45,,,,
66195,BRM800,2024042412:01:39.132,Recv,45,,,4F,
66196,BRM800,2024042412:01:40.529,Send,46,,,,
66197,BRM800,2024042412:01:44.484,Recv,46,,,4F,
66198,BRM800,2024042412:01:44.504,Send,39,,,,
66199,BRM800,2024042412:01:51.852,Recv,39,,,4F,
66200,BRM800,2024042412:17:54.963,Send,31,,,,
66201,BRM800,2024042412:17:57.093,Recv,31,,,4F,
66202,BRM800,2024042412:17:57.483,Send,45,,,,
66203,BRM800,2024042412:17:59.521,Recv,45,,,4F,
66204,BRM800,2024042412:18:04.208,Send,46,,,,
66205,BRM800,2024042412:18:08.149,Recv,46,,,4F,
66206,BRM800,2024042412:18:08.432,Send,32,,,,
66207,BRM800,2024042412:18:15.829,Recv,32,,,4F,
66208,BRM800,2024042412:18:21.445,Send,33,,,,
66209,BRM800,2024042412:18:29.877,Recv,33,,,4F,
66210,BRM800,2024042412:18:30.423,Send,39,,,,
66211,BRM800,2024042412:18:38.393,Recv,39,,,4F,
66212,BRM800,2024042412:28:02.677,Send,46,,,,
66213,BRM800,2024042412:28:03.817,Recv,46,,,4F,
66214,BRM800,2024042412:28:03.833,Send,37,,,,
66215,BRM800,2024042412:28:16.604,Recv,37,,,4F,
66216,BRM800,2024042412:28:17.979,Send,45,,,,
66217,BRM800,2024042412:28:20.259,Recv,45,,,4F,
66218,BRM800,2024042412:28:21.920,Send,46,,,,
66219,BRM800,2024042412:28:25.868,Recv,46,,,4F,
66220,BRM800,2024042412:28:25.888,Send,39,,,,
66221,BRM800,2024042412:28:33.283,Recv,39,,,4F,
66222,BRM800,2024042413:07:03.496,Send,46,,,,
66223,BRM800,2024042413:07:04.629,Recv,46,,,4F,
66224,BRM800,2024042413:07:04.645,Send,37,,,,
66225,BRM800,2024042413:07:19.225,Recv,37,,,4F,
66226,BRM800,2024042413:07:20.628,Send,45,,,,
66227,BRM800,2024042413:07:22.910,Recv,45,,,4F,
66228,BRM800,2024042413:07:24.467,Send,46,,,,
66229,BRM800,2024042413:07:28.401,Recv,46,,,4F,
66230,BRM800,2024042413:07:28.417,Send,39,,,,
66231,BRM800,2024042413:07:35.694,Recv,39,,,4F,
66232,BRM800,2024042413:13:40.580,Send,46,,,,
66233,BRM800,2024042413:13:41.716,Recv,46,,,4F,
66234,BRM800,2024042413:13:41.734,Send,37,,,,
66235,BRM800,2024042413:13:53.485,Recv,37,,,4F,
66236,BRM800,2024042413:13:54.860,Send,45,,,,
66237,BRM800,2024042413:13:57.144,Recv,45,,,4F,
66238,BRM800,2024042413:13:58.357,Send,46,,,,
66239,BRM800,2024042413:14:02.581,Recv,46,,,4F,
66240,BRM800,2024042413:14:02.611,Send,39,,,,
66241,BRM800,2024042413:14:09.985,Recv,39,,,4F,
66242,BRM800,2024042413:18:27.874,Send,46,,,,
66243,BRM800,2024042413:18:29.011,Recv,46,,,4F,
66244,BRM800,2024042413:18:29.027,Send,37,,,,
66245,BRM800,2024042413:18:40.919,Recv,37,,,4F,
66246,BRM800,2024042413:18:42.337,Send,45,,,,
66247,BRM800,2024042413:18:44.622,Recv,45,,,4F,
66248,BRM800,2024042413:18:45.841,Send,46,,,,
66249,BRM800,2024042413:18:49.799,Recv,46,,,4F,
66250,BRM800,2024042413:18:49.821,Send,39,,,,
66251,BRM800,2024042413:18:57.103,Recv,39,,,4F,
66252,BRM800,2024042413:32:51.907,Send,31,,,,
66253,BRM800,2024042413:32:54.041,Recv,31,,,4F,
66254,BRM800,2024042413:32:54.392,Send,45,,,,
66255,BRM800,2024042413:32:56.433,Recv,45,,,4F,
66256,BRM800,2024042413:33:12.535,Send,46,,,,
66257,BRM800,2024042413:33:16.489,Recv,46,,,4F,
66258,BRM800,2024042413:33:16.871,Send,32,,,,
66259,BRM800,2024042413:33:23.081,Recv,32,,,4F,
66260,BRM800,2024042413:33:29.374,Send,33,,,,
66261,BRM800,2024042413:33:36.644,Recv,33,,,4F,
66262,BRM800,2024042413:33:37.178,Send,39,,,,
66263,BRM800,2024042413:33:45.147,Recv,39,,,4F,
66264,BRM800,2024042413:35:12.162,Send,46,,,,
66265,BRM800,2024042413:35:13.296,Recv,46,,,4F,
66266,BRM800,2024042413:35:13.311,Send,37,,,,
66267,BRM800,2024042413:35:22.000,Recv,37,,,4F,
66268,BRM800,2024042413:35:23.067,Send,45,,,,
66269,BRM800,2024042413:35:25.249,Recv,45,,,4F,
66270,BRM800,2024042413:35:26.451,Send,46,,,,
66271,BRM800,2024042413:35:30.393,Recv,46,,,4F,
66272,BRM800,2024042413:35:30.411,Send,39,,,,
66273,BRM800,2024042413:35:37.476,Recv,39,,,4F,
66274,BRM800,2024042413:37:13.301,Send,46,,,,
66275,BRM800,2024042413:37:14.440,Recv,46,,,4F,
66276,BRM800,2024042413:37:14.457,Send,37,,,,
66277,BRM800,2024042413:37:25.985,Recv,37,,,4F,
66278,BRM800,2024042413:37:26.142,Send,4B,,,,
66279,BRM800,2024042413:37:33.461,Recv,4B,,,4F,
66280,BRM800,2024042413:37:34.942,Send,45,,,,
66281,BRM800,2024042413:37:37.128,Recv,45,,,4F,
66282,BRM800,2024042413:37:38.326,Send,46,,,,
66283,BRM800,2024042413:37:42.281,Recv,46,,,4F,
66284,BRM800,2024042413:37:42.298,Send,39,,,,
66285,BRM800,2024042413:37:49.593,Recv,39,,,4F,
66286,BRM800,2024042413:44:44.530,Send,46,,,,
66287,BRM800,2024042413:44:45.667,Recv,46,,,4F,
66288,BRM800,2024042413:44:45.683,Send,37,,,,
66289,BRM800,2024042413:44:59.891,Recv,37,,,4E,70NN00
66290,BRM800,2024042413:45:00.134,Send,41,,,,
66291,BRM800,2024042413:45:15.220,Recv,41,,,4F,
66292,BRM800,2024042413:45:15.356,Send,37,,,,
66293,BRM800,2024042413:45:35.394,Recv,37,,,4F,
66294,BRM800,2024042413:45:36.964,Send,45,,,,
66295,BRM800,2024042413:45:39.252,Recv,45,,,4F,
66296,BRM800,2024042413:45:40.951,Send,46,,,,
66297,BRM800,2024042413:45:44.904,Recv,46,,,4F,
66298,BRM800,2024042413:45:44.927,Send,39,,,,
66299,BRM800,2024042413:45:53.118,Recv,39,,,4F,
66300,BRM800,2024042413:57:28.606,Send,46,,,,
66301,BRM800,2024042413:57:29.746,Recv,46,,,4F,
66302,BRM800,2024042413:57:29.764,Send,37,,,,
66303,BRM800,2024042413:57:41.793,Recv,37,,,4F,
66304,BRM800,2024042413:57:43.155,Send,45,,,,
66305,BRM800,2024042413:57:45.437,Recv,45,,,4F,
66306,BRM800,2024042413:57:47.545,Send,46,,,,
66307,BRM800,2024042413:57:51.486,Recv,46,,,4F,
66308,BRM800,2024042413:57:51.506,Send,39,,,,
66309,BRM800,2024042413:57:58.912,Recv,39,,,4F,
66310,BRM800,2024042413:58:37.888,Send,46,,,,
66311,BRM800,2024042413:58:39.029,Recv,46,,,4F,
66312,BRM800,2024042413:58:39.046,Send,37,,,,
66313,BRM800,2024042413:58:49.268,Recv,37,,,4F,
66314,BRM800,2024042413:58:50.495,Send,45,,,,
66315,BRM800,2024042413:58:52.677,Recv,45,,,4F,
66316,BRM800,2024042413:58:53.967,Send,46,,,,
66317,BRM800,2024042413:58:57.921,Recv,46,,,4F,
66318,BRM800,2024042413:58:57.939,Send,39,,,,
66319,BRM800,2024042413:59:05.119,Recv,39,,,4F,
66320,BRM800,2024042414:00:36.327,Send,46,,,,
66321,BRM800,2024042414:00:37.464,Recv,46,,,4F,
66322,BRM800,2024042414:00:37.481,Send,37,,,,
66323,BRM800,2024042414:00:49.485,Recv,37,,,4F,
66324,BRM800,2024042414:00:50.910,Send,45,,,,
66325,BRM800,2024042414:00:53.196,Recv,45,,,4F,
66326,BRM800,2024042414:00:54.576,Send,46,,,,
66327,BRM800,2024042414:00:58.535,Recv,46,,,4F,
66328,BRM800,2024042414:00:58.555,Send,39,,,,
66329,BRM800,2024042414:01:05.905,Recv,39,,,4F,
66330,BRM800,2024042414:09:55.951,Send,46,,,,
66331,BRM800,2024042414:09:57.087,Recv,46,,,4F,
66332,BRM800,2024042414:09:57.103,Send,37,,,,
66333,BRM800,2024042414:10:10.927,Recv,37,,,4F,
66334,BRM800,2024042414:10:12.408,Send,45,,,,
66335,BRM800,2024042414:10:14.691,Recv,45,,,4F,
66336,BRM800,2024042414:10:15.935,Send,46,,,,
66337,BRM800,2024042414:10:19.879,Recv,46,,,4F,
66338,BRM800,2024042414:10:19.903,Send,39,,,,
66339,BRM800,2024042414:10:27.271,Recv,39,,,4F,
66340,BRM800,2024042414:19:50.991,Send,46,,,,
66341,BRM800,2024042414:19:52.125,Recv,46,,,4F,
66342,BRM800,2024042414:19:52.140,Send,37,,,,
66343,BRM800,2024042414:20:05.645,Recv,37,,,4F,
66344,BRM800,2024042414:20:07.031,Send,45,,,,
66345,BRM800,2024042414:20:09.208,Recv,45,,,4F,
66346,BRM800,2024042414:20:10.438,Send,46,,,,
66347,BRM800,2024042414:20:14.389,Recv,46,,,4F,
66348,BRM800,2024042414:20:14.405,Send,39,,,,
66349,BRM800,2024042414:20:21.453,Recv,39,,,4F,
66350,BRM800,2024042414:26:24.349,Send,46,,,,
66351,BRM800,2024042414:26:25.484,Recv,46,,,4F,
66352,BRM800,2024042414:26:25.499,Send,37,,,,
66353,BRM800,2024042414:26:39.548,Recv,37,,,4F,
66354,BRM800,2024042414:26:41.021,Send,45,,,,
66355,BRM800,2024042414:26:43.304,Recv,45,,,4F,
66356,BRM800,2024042414:26:44.513,Send,46,,,,
66357,BRM800,2024042414:26:48.461,Recv,46,,,4F,
66358,BRM800,2024042414:26:48.479,Send,39,,,,
66359,BRM800,2024042414:26:55.836,Recv,39,,,4F,
66360,BRM800,2024042414:35:56.723,Send,46,,,,
66361,BRM800,2024042414:35:57.886,Recv,46,,,4F,
66362,BRM800,2024042414:35:57.902,Send,37,,,,
66363,BRM800,2024042414:36:09.907,Recv,37,,,4F,
66364,BRM800,2024042414:36:11.264,Send,45,,,,
66365,BRM800,2024042414:36:13.547,Recv,45,,,4F,
66366,BRM800,2024042414:36:15.653,Send,46,,,,
66367,BRM800,2024042414:36:19.603,Recv,46,,,4F,
66368,BRM800,2024042414:36:19.621,Send,39,,,,
66369,BRM800,2024042414:36:26.867,Recv,39,,,4F,
66370,BRM800,2024042414:37:10.633,Send,46,,,,
66371,BRM800,2024042414:37:11.774,Recv,46,,,4F,
66372,BRM800,2024042414:37:11.790,Send,37,,,,
66373,BRM800,2024042414:37:24.063,Recv,37,,,4F,
66374,BRM800,2024042414:37:25.481,Send,45,,,,
66375,BRM800,2024042414:37:27.778,Recv,45,,,4F,
66376,BRM800,2024042414:37:29.795,Send,46,,,,
66377,BRM800,2024042414:37:33.742,Recv,46,,,4F,
66378,BRM800,2024042414:37:33.762,Send,39,,,,
66379,BRM800,2024042414:37:41.043,Recv,39,,,4F,
66380,BRM800,2024042414:38:41.079,Send,46,,,,
66381,BRM800,2024042414:38:42.218,Recv,46,,,4F,
66382,BRM800,2024042414:38:42.234,Send,37,,,,
66383,BRM800,2024042414:38:54.998,Recv,37,,,4F,
66384,BRM800,2024042414:38:56.423,Send,45,,,,
66385,BRM800,2024042414:38:58.706,Recv,45,,,4F,
66386,BRM800,2024042414:39:00.372,Send,46,,,,
66387,BRM800,2024042414:39:04.310,Recv,46,,,4F,
66388,BRM800,2024042414:39:04.333,Send,39,,,,
66389,BRM800,2024042414:39:11.670,Recv,39,,,4F,
66390,BRM800,2024042414:45:01.717,Send,46,,,,
66391,BRM800,2024042414:45:02.889,Recv,46,,,4F,
66392,BRM800,2024042414:45:02.905,Send,37,,,,
66393,BRM800,2024042414:45:15.025,Recv,37,,,4F,
66394,BRM800,2024042414:45:16.396,Send,45,,,,
66395,BRM800,2024042414:45:18.677,Recv,45,,,4F,
66396,BRM800,2024042414:45:20.123,Send,46,,,,
66397,BRM800,2024042414:45:24.077,Recv,46,,,4F,
66398,BRM800,2024042414:45:24.093,Send,39,,,,
66399,BRM800,2024042414:45:31.341,Recv,39,,,4F,
66400,BRM800,2024042414:52:06.247,Send,31,,,,
66401,BRM800,2024042414:52:08.380,Recv,31,,,4F,
66402,BRM800,2024042414:52:08.719,Send,45,,,,
66403,BRM800,2024042414:52:10.755,Recv,45,,,4F,
66404,BRM800,2024042414:52:14.625,Send,46,,,,
66405,BRM800,2024042414:52:18.571,Recv,46,,,4F,
66406,BRM800,2024042414:52:18.904,Send,32,,,,
66407,BRM800,2024042414:52:42.113,Recv,32,,,4F,
66408,BRM800,2024042414:52:43.853,Send,45,,,,
66409,BRM800,2024042414:52:45.588,Recv,45,,,4F,
66410,BRM800,2024042414:52:46.947,Send,46,,,,
66411,BRM800,2024042414:52:50.907,Recv,46,,,4F,
66412,BRM800,2024042414:52:58.196,Send,33,,,,
66413,BRM800,2024042414:53:16.224,Recv,33,,,4F,
66414,BRM800,2024042414:53:17.270,Send,39,,,,
66415,BRM800,2024042414:53:25.288,Recv,39,,,4F,
66416,BRM800,2024042414:54:10.913,Send,31,,,,
66417,BRM800,2024042414:54:13.051,Recv,31,,,4F,
66418,BRM800,2024042414:54:13.386,Send,45,,,,
66419,BRM800,2024042414:54:15.427,Recv,45,,,4F,
66420,BRM800,2024042414:54:18.563,Send,46,,,,
66421,BRM800,2024042414:54:22.524,Recv,46,,,4F,
66422,BRM800,2024042414:54:22.842,Send,32,,,,
66423,BRM800,2024042414:54:45.212,Recv,32,,,4F,
66424,BRM800,2024042414:54:46.967,Send,45,,,,
66425,BRM800,2024042414:54:48.751,Recv,45,,,4F,
66426,BRM800,2024042414:54:50.123,Send,46,,,,
66427,BRM800,2024042414:54:54.081,Recv,46,,,4F,
66428,BRM800,2024042414:55:05.199,Send,31,,,,
66429,BRM800,2024042414:55:08.972,Recv,31,,,4F,
66430,BRM800,2024042414:55:09.000,Send,45,,,,
66431,BRM800,2024042414:55:11.040,Recv,45,,,4F,
66432,BRM800,2024042414:55:13.862,Send,46,,,,
66433,BRM800,2024042414:55:17.803,Recv,46,,,4F,
66434,BRM800,2024042414:55:18.217,Send,32,,,,
66435,BRM800,2024042414:55:33.327,Recv,32,,,4F,
66436,BRM800,2024042414:55:34.534,Send,45,,,,
66437,BRM800,2024042414:55:36.271,Recv,45,,,4F,
66438,BRM800,2024042414:55:37.111,Send,46,,,,
66439,BRM800,2024042414:55:41.080,Recv,46,,,4F,
66440,BRM800,2024042414:55:53.205,Send,33,,,,
66441,BRM800,2024042414:56:07.203,Recv,33,,,4F,
66442,BRM800,2024042414:56:08.248,Send,39,,,,
66443,BRM800,2024042414:56:16.235,Recv,39,,,4F,
66444,BRM800,2024042415:00:04.723,Send,46,,,,
66445,BRM800,2024042415:00:05.862,Recv,46,,,4F,
66446,BRM800,2024042415:00:05.879,Send,37,,,,
66447,BRM800,2024042415:00:17.539,Recv,37,,,4F,
66448,BRM800,2024042415:00:18.961,Send,45,,,,
66449,BRM800,2024042415:00:21.247,Recv,45,,,4F,
66450,BRM800,2024042415:00:22.451,Send,46,,,,
66451,BRM800,2024042415:00:26.407,Recv,46,,,4F,
66452,BRM800,2024042415:00:26.424,Send,39,,,,
66453,BRM800,2024042415:00:33.743,Recv,39,,,4F,
66454,BRM800,2024042415:04:09.581,Send,46,,,,
66455,BRM800,2024042415:04:10.718,Recv,46,,,4F,
66456,BRM800,2024042415:04:10.734,Send,37,,,,
66457,BRM800,2024042415:04:18.946,Recv,37,,,4F,
66458,BRM800,2024042415:04:20.112,Send,45,,,,
66459,BRM800,2024042415:04:22.291,Recv,45,,,4F,
66460,BRM800,2024042415:04:24.061,Send,46,,,,
66461,BRM800,2024042415:04:28.047,Recv,46,,,4F,
66462,BRM800,2024042415:04:28.069,Send,39,,,,
66463,BRM800,2024042415:04:34.674,Recv,39,,,4F,
66464,BRM800,2024042415:19:27.353,Send,46,,,,
66465,BRM800,2024042415:19:28.491,Recv,46,,,4F,
66466,BRM800,2024042415:19:28.507,Send,37,,,,
66467,BRM800,2024042415:19:40.156,Recv,37,,,4F,
66468,BRM800,2024042415:19:41.469,Send,45,,,,
66469,BRM800,2024042415:19:43.747,Recv,45,,,4F,
66470,BRM800,2024042415:19:44.998,Send,46,,,,
66471,BRM800,2024042415:19:48.957,Recv,46,,,4F,
66472,BRM800,2024042415:19:48.976,Send,39,,,,
66473,BRM800,2024042415:19:56.244,Recv,39,,,4F,
66474,BRM800,2024042415:35:13.646,Send,46,,,,
66475,BRM800,2024042415:35:14.784,Recv,46,,,4F,
66476,BRM800,2024042415:35:14.800,Send,37,,,,
66477,BRM800,2024042415:35:24.992,Recv,37,,,4F,
66478,BRM800,2024042415:35:26.210,Send,45,,,,
66479,BRM800,2024042415:35:28.394,Recv,45,,,4F,
66480,BRM800,2024042415:35:29.935,Send,46,,,,
66481,BRM800,2024042415:35:33.872,Recv,46,,,4F,
66482,BRM800,2024042415:35:33.889,Send,39,,,,
66483,BRM800,2024042415:35:41.082,Recv,39,,,4F,
66484,BRM800,2024042415:53:24.333,Send,31,,,,
66485,BRM800,2024042415:53:26.539,Recv,31,,,4F,
66486,BRM800,2024042415:53:26.825,Send,45,,,,
66487,BRM800,2024042415:53:28.866,Recv,45,,,4F,
66488,BRM800,2024042415:53:31.579,Send,46,,,,
66489,BRM800,2024042415:53:35.533,Recv,46,,,4F,
66490,BRM800,2024042415:53:35.847,Send,32,,,,
66491,BRM800,2024042415:53:51.621,Recv,32,,,4F,
66492,BRM800,2024042415:53:52.543,Send,45,,,,
66493,BRM800,2024042415:53:54.282,Recv,45,,,4F,
66494,BRM800,2024042415:53:55.280,Send,46,,,,
66495,BRM800,2024042415:53:59.218,Recv,46,,,4F,
66496,BRM800,2024042415:54:04.326,Send,33,,,,
66497,BRM800,2024042415:54:11.314,Recv,33,,,4F,
66498,BRM800,2024042415:54:11.851,Send,39,,,,
66499,BRM800,2024042415:54:21.058,Recv,39,,,4E,9CGQ00
66500,BRM800,2024042415:59:26.322,Send,46,,,,
66501,BRM800,2024042415:59:27.461,Recv,46,,,4F,
66502,BRM800,2024042415:59:27.477,Send,37,,,,
66503,BRM800,2024042415:59:39.588,Recv,37,,,4F,
66504,BRM800,2024042415:59:40.968,Send,45,,,,
66505,BRM800,2024042415:59:43.249,Recv,45,,,4F,
66506,BRM800,2024042415:59:44.467,Send,46,,,,
66507,BRM800,2024042415:59:48.414,Recv,46,,,4F,
66508,BRM800,2024042415:59:48.431,Send,39,,,,
66509,BRM800,2024042415:59:56.884,Recv,39,,,4E,9CGQ00
66510,BRM800,2024042416:03:24.448,Send,31,,,,
66511,BRM800,2024042416:03:26.584,Recv,31,,,4F,
66512,BRM800,2024042416:03:26.986,Send,45,,,,
66513,BRM800,2024042416:03:29.028,Recv,45,,,4F,
66514,BRM800,2024042416:03:32.945,Send,46,,,,
66515,BRM800,2024042416:03:36.896,Recv,46,,,4F,
66516,BRM800,2024042416:03:37.281,Send,32,,,,
66517,BRM800,2024042416:03:42.628,Recv,32,,,4F,
66518,BRM800,2024042416:03:50.291,Send,33,,,,
66519,BRM800,2024042416:03:59.896,Recv,33,,,4F,
66520,BRM800,2024042416:04:00.488,Send,39,,,,
66521,BRM800,2024042416:04:08.678,Recv,39,,,4F,
66522,BRM800,2024042416:12:46.296,Send,46,,,,
66523,BRM800,2024042416:12:47.431,Recv,46,,,4F,
66524,BRM800,2024042416:12:47.448,Send,37,,,,
66525,BRM800,2024042416:12:57.191,Recv,37,,,4F,
66526,BRM800,2024042416:12:58.402,Send,45,,,,
66527,BRM800,2024042416:13:00.578,Recv,45,,,4F,
66528,BRM800,2024042416:13:03.029,Send,46,,,,
66529,BRM800,2024042416:13:06.963,Recv,46,,,4F,
66530,BRM800,2024042416:13:06.982,Send,39,,,,
66531,BRM800,2024042416:13:14.114,Recv,39,,,4F,
66532,BRM800,2024042416:16:39.783,Send,46,,,,
66533,BRM800,2024042416:16:40.922,Recv,46,,,4F,
66534,BRM800,2024042416:16:40.938,Send,37,,,,
66535,BRM800,2024042416:16:55.101,Recv,37,,,4F,
66536,BRM800,2024042416:16:56.487,Send,45,,,,
66537,BRM800,2024042416:16:58.771,Recv,45,,,4F,
66538,BRM800,2024042416:17:00.122,Send,46,,,,
66539,BRM800,2024042416:17:04.080,Recv,46,,,4F,
66540,BRM800,2024042416:17:04.100,Send,39,,,,
66541,BRM800,2024042416:17:11.546,Recv,39,,,4F,
66542,BRM800,2024042416:35:19.189,Send,31,,,,
66543,BRM800,2024042416:35:21.339,Recv,31,,,4F,
66544,BRM800,2024042416:35:21.759,Send,45,,,,
66545,BRM800,2024042416:35:23.798,Recv,45,,,4F,
66546,BRM800,2024042416:35:46.129,Send,46,,,,
66547,BRM800,2024042416:35:50.075,Recv,46,,,4F,
66548,BRM800,2024042416:35:50.374,Send,32,,,,
66549,BRM800,2024042416:35:56.931,Recv,32,,,4F,
66550,BRM800,2024042416:36:01.664,Send,33,,,,
66551,BRM800,2024042416:36:11.063,Recv,33,,,4F,
66552,BRM800,2024042416:36:11.674,Send,39,,,,
66553,BRM800,2024042416:36:20.928,Recv,39,,,4E,9CGQ00
66554,BRM800,2024042416:40:37.430,Send,46,,,,
66555,BRM800,2024042416:40:38.575,Recv,46,,,4F,
66556,BRM800,2024042416:40:38.590,Send,37,,,,
66557,BRM800,2024042416:40:50.874,Recv,37,,,4F,
66558,BRM800,2024042416:40:52.302,Send,45,,,,
66559,BRM800,2024042416:40:54.594,Recv,45,,,4F,
66560,BRM800,2024042416:40:55.810,Send,46,,,,
66561,BRM800,2024042416:40:59.750,Recv,46,,,4F,
66562,BRM800,2024042416:40:59.770,Send,39,,,,
66563,BRM800,2024042416:41:08.262,Recv,39,,,4E,9CGQ00
66564,BRM800,2024042416:45:24.998,Send,46,,,,
66565,BRM800,2024042416:45:26.137,Recv,46,,,4F,
66566,BRM800,2024042416:45:26.155,Send,37,,,,
66567,BRM800,2024042416:45:38.273,Recv,37,,,4F,
66568,BRM800,2024042416:45:39.686,Send,45,,,,
66569,BRM800,2024042416:45:41.970,Recv,45,,,4F,
66570,BRM800,2024042416:45:43.310,Send,46,,,,
66571,BRM800,2024042416:45:47.277,Recv,46,,,4F,
66572,BRM800,2024042416:45:47.293,Send,39,,,,
66573,BRM800,2024042416:45:55.777,Recv,39,,,4E,9CGQ00
66574,BRM800,2024042416:50:38.776,Send,46,,,,
66575,BRM800,2024042416:50:39.913,Recv,46,,,4F,
66576,BRM800,2024042416:50:39.929,Send,37,,,,
66577,BRM800,2024042416:50:53.977,Recv,37,,,4F,
66578,BRM800,2024042416:50:55.384,Send,45,,,,
66579,BRM800,2024042416:50:57.664,Recv,45,,,4F,
66580,BRM800,2024042416:50:59.920,Send,46,,,,
66581,BRM800,2024042416:51:03.878,Recv,46,,,4F,
66582,BRM800,2024042416:51:03.902,Send,39,,,,
66583,BRM800,2024042416:51:12.356,Recv,39,,,4E,9CGQ00
66584,BRM800,2024042416:59:27.460,Send,46,,,,
66585,BRM800,2024042416:59:28.595,Recv,46,,,4F,
66586,BRM800,2024042416:59:28.611,Send,37,,,,
66587,BRM800,2024042416:59:41.523,Recv,37,,,4F,
66588,BRM800,2024042416:59:42.943,Send,45,,,,
66589,BRM800,2024042416:59:45.226,Recv,45,,,4F,
66590,BRM800,2024042416:59:46.466,Send,46,,,,
66591,BRM800,2024042416:59:50.426,Recv,46,,,4F,
66592,BRM800,2024042416:59:50.445,Send,39,,,,
66593,BRM800,2024042416:59:58.871,Recv,39,,,4E,9CGQ00
66594,BRM800,2024042417:16:19.682,Send,46,,,,
66595,BRM800,2024042417:16:20.833,Recv,46,,,4F,
66596,BRM800,2024042417:16:20.850,Send,37,,,,
66597,BRM800,2024042417:16:32.984,Recv,37,,,4F,
66598,BRM800,2024042417:16:34.385,Send,45,,,,
66599,BRM800,2024042417:16:36.668,Recv,45,,,4F,
66600,BRM800,2024042417:16:37.889,Send,46,,,,
66601,BRM800,2024042417:16:41.838,Recv,46,,,4F,
66602,BRM800,2024042417:16:41.864,Send,39,,,,
66603,BRM800,2024042417:16:50.196,Recv,39,,,4E,9CGQ00
66604,BRM800,2024042417:45:04.423,Send,31,,,,
66605,BRM800,2024042417:45:06.559,Recv,31,,,4F,
66606,BRM800,2024042417:45:06.902,Send,45,,,,
66607,BRM800,2024042417:45:08.943,Recv,45,,,4F,
66608,BRM800,2024042417:45:11.877,Send,46,,,,
66609,BRM800,2024042417:45:15.823,Recv,46,,,4F,
66610,BRM800,2024042417:45:16.128,Send,32,,,,
66611,BRM800,2024042417:45:23.451,Recv,32,,,4F,
66612,BRM800,2024042417:45:32.818,Send,33,,,,
66613,BRM800,2024042417:45:44.339,Recv,33,,,4F,
66614,BRM800,2024042417:45:45.024,Send,39,,,,
66615,BRM800,2024042417:45:53.063,Recv,39,,,4F,
66616,BRM800,2024042417:53:18.208,Send,31,,,,
66617,BRM800,2024042417:53:20.342,Recv,31,,,4F,
66618,BRM800,2024042417:53:20.712,Send,45,,,,
66619,BRM800,2024042417:53:22.759,Recv,45,,,4F,
66620,BRM800,2024042417:53:29.316,Send,46,,,,
66621,BRM800,2024042417:53:33.257,Recv,46,,,4F,
66622,BRM800,2024042417:53:33.623,Send,32,,,,
66623,BRM800,2024042417:53:56.762,Recv,32,,,4F,
66624,BRM800,2024042417:53:58.628,Send,45,,,,
66625,BRM800,2024042417:54:00.385,Recv,45,,,4F,
66626,BRM800,2024042417:54:01.603,Send,46,,,,
66627,BRM800,2024042417:54:05.558,Recv,46,,,4F,
66628,BRM800,2024042417:54:17.556,Send,31,,,,
66629,BRM800,2024042417:54:21.326,Recv,31,,,4F,
66630,BRM800,2024042417:54:21.357,Send,45,,,,
66631,BRM800,2024042417:54:23.398,Recv,45,,,4F,
66632,BRM800,2024042417:54:27.019,Send,46,,,,
66633,BRM800,2024042417:54:30.953,Recv,46,,,4F,
66634,BRM800,2024042417:54:31.330,Send,32,,,,
66635,BRM800,2024042417:54:46.650,Recv,32,,,4F,
66636,BRM800,2024042417:54:47.557,Send,45,,,,
66637,BRM800,2024042417:54:49.293,Recv,45,,,4F,
66638,BRM800,2024042417:54:50.328,Send,46,,,,
66639,BRM800,2024042417:54:54.278,Recv,46,,,4F,
66640,BRM800,2024042417:54:58.119,Send,31,,,,
66641,BRM800,2024042417:55:01.878,Recv,31,,,4F,
66642,BRM800,2024042417:55:01.910,Send,45,,,,
66643,BRM800,2024042417:55:03.953,Recv,45,,,4F,
66644,BRM800,2024042417:55:06.340,Send,46,,,,
66645,BRM800,2024042417:55:10.294,Recv,46,,,4F,
66646,BRM800,2024042417:55:10.723,Send,32,,,,
66647,BRM800,2024042417:55:25.905,Recv,32,,,4F,
66648,BRM800,2024042417:55:26.898,Send,45,,,,
66649,BRM800,2024042417:55:28.637,Recv,45,,,4F,
66650,BRM800,2024042417:55:29.099,Send,46,,,,
66651,BRM800,2024042417:55:33.042,Recv,46,,,4F,
66652,BRM800,2024042417:55:40.755,Send,33,,,,
66653,BRM800,2024042417:55:56.890,Recv,33,,,4F,
66654,BRM800,2024042417:55:57.946,Send,39,,,,
66655,BRM800,2024042417:56:06.106,Recv,39,,,4F,
66656,BRM800,2024042418:06:49.296,Send,46,,,,
66657,BRM800,2024042418:06:50.444,Recv,46,,,4F,
66658,BRM800,2024042418:06:50.460,Send,37,,,,
66659,BRM800,2024042418:07:00.707,Recv,37,,,4F,
66660,BRM800,2024042418:07:02.036,Send,45,,,,
66661,BRM800,2024042418:07:04.220,Recv,45,,,4F,
66662,BRM800,2024042418:07:05.763,Send,46,,,,
